Amtlicher Gemeindeschlüssel,Bezeichnung,Verwaltungsform,Produktgruppe,Produktgruppentext,Konto,Kontotext,Euro
51130000,Essen,1,128,"Abwehr v. Großschadensereignissen, Katastroph.",7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",14741
51130000,Essen,1,128,"Abwehr v. Großschadensereignissen, Katastroph.",7111,Versorgungsbezüge Beamte,105655
51130000,Essen,1,128,"Abwehr v. Großschadensereignissen, Katastroph.",7112,Versorgungsbezüge Tariflich Beschäftigte,96
51130000,Essen,1,128,"Abwehr v. Großschadensereignissen, Katastroph.",7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",21368
51130000,Essen,1,128,"Abwehr v. Großschadensereignissen, Katastroph.",7211,Unterhaltung der Grundstücke und baulichen Anlagen,1716
51130000,Essen,1,128,"Abwehr v. Großschadensereignissen, Katastroph.",7241,Bewirtschaftung der Grundstücke und baulichen Anlagen,13873
51130000,Essen,1,128,"Abwehr v. Großschadensereignissen, Katastroph.",7251,Haltung von Fahrzeugen,25380
51130000,Essen,1,128,"Abwehr v. Großschadensereignissen, Katastroph.",7255,Unterhaltung des sonstigen beweglichen Vermögens,6939
51130000,Essen,1,128,"Abwehr v. Großschadensereignissen, Katastroph.",7281,Auszahlungen für sonstige Sachleistungen,138
51130000,Essen,1,128,"Abwehr v. Großschadensereignissen, Katastroph.",7291,Auszahlungen für sonstige Dienstleistungen,14353
51130000,Essen,1,128,"Abwehr v. Großschadensereignissen, Katastroph.",7318,Zuweisungen und Zuschüsse für laufende Zwecke an übrige Bereiche,15694
51130000,Essen,1,128,"Abwehr v. Großschadensereignissen, Katastroph.",7411,Sonstige Personal- und Versorgungsauszahlungen,842
51130000,Essen,1,128,"Abwehr v. Großschadensereignissen, Katastroph.",7412,Besondere zahlungswirksame Aufwendungen für Beschäftigte,7850
51130000,Essen,1,128,"Abwehr v. Großschadensereignissen, Katastroph.",7421,Auszahlungen für ehrenamtliche und sonstige Tätigkeit,20475
51130000,Essen,1,128,"Abwehr v. Großschadensereignissen, Katastroph.",7422,Mieten und Pachten,41120
51130000,Essen,1,128,"Abwehr v. Großschadensereignissen, Katastroph.",7429,Sonstige Auszahlungen für die Inanspruchnahme von Rechten und Diensten,5484
51130000,Essen,1,128,"Abwehr v. Großschadensereignissen, Katastroph.",7431,Geschäftsauszahlungen,8292
51130000,Essen,1,128,"Abwehr v. Großschadensereignissen, Katastroph.",7441,"Steuern, Versicherungen, Schadensfälle",27069
51130000,Essen,1,128,"Abwehr v. Großschadensereignissen, Katastroph.",7832,Auszahlungen für den Erwerb von Vermögensgegenständen unterhalb der Wertgrenze von 410 Euro,2197
51130000,Essen,1,211,Grundschulen,6141,Zuweisungen und Zuschüsse für laufende Zwecke vom Land,5924430
51130000,Essen,1,211,Grundschulen,6142,Zuweisungen und Zuschüsse für laufende Zwecke von Gemeinden/GV,130000
51130000,Essen,1,211,Grundschulen,6144,Zuweisungen und Zuschüsse für laufende Zwecke vom sonstigen öffentlichen Bereich,3202
51130000,Essen,1,211,Grundschulen,6321,Benutzungsgebühren und ähnliche Entgelte,2401494
51130000,Essen,1,211,Grundschulen,6411,Mieten und Pachten,4593
51130000,Essen,1,211,Grundschulen,6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",66
51130000,Essen,1,211,Grundschulen,6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,12041
51130000,Essen,1,211,Grundschulen,6811,Investitionszuwendungen vom Land,822316
51130000,Essen,1,211,Grundschulen,7011,Dienstbezüge Beamte,119304
51130000,Essen,1,211,Grundschulen,7012,Dienstbezüge Tariflich Beschäftigte,8664840
51130000,Essen,1,211,Grundschulen,7019,Dienstbezüge Sonstige Beschäftigte,683720
51130000,Essen,1,211,Grundschulen,7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,602109
51130000,Essen,1,211,Grundschulen,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,48
51130000,Essen,1,211,Grundschulen,7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,2117649
51130000,Essen,1,211,Grundschulen,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",10600
51130000,Essen,1,211,Grundschulen,7111,Versorgungsbezüge Beamte,53507
51130000,Essen,1,211,Grundschulen,7112,Versorgungsbezüge Tariflich Beschäftigte,48
51130000,Essen,1,211,Grundschulen,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",10816
51130000,Essen,1,211,Grundschulen,7211,Unterhaltung der Grundstücke und baulichen Anlagen,18061
51130000,Essen,1,211,Grundschulen,7241,Bewirtschaftung der Grundstücke und baulichen Anlagen,21125
51130000,Essen,1,211,Grundschulen,7255,Unterhaltung des sonstigen beweglichen Vermögens,51023
51130000,Essen,1,211,Grundschulen,7271,Lernmittel nach dem Lernmittelfreiheitsgesetz,659872
51130000,Essen,1,211,Grundschulen,7281,Auszahlungen für sonstige Sachleistungen,326281
51130000,Essen,1,211,Grundschulen,7291,Auszahlungen für sonstige Dienstleistungen,1630271
51130000,Essen,1,211,Grundschulen,7315,"Zuweisungen und Zuschüsse für laufende Zwecke an verbundene Unternehmen, Beteiligungen und Sondervermögen",4662696
51130000,Essen,1,211,Grundschulen,7411,Sonstige Personal- und Versorgungsauszahlungen,247016
51130000,Essen,1,211,Grundschulen,7412,Besondere zahlungswirksame Aufwendungen für Beschäftigte,1201
51130000,Essen,1,211,Grundschulen,7421,Auszahlungen für ehrenamtliche und sonstige Tätigkeit,419944
51130000,Essen,1,211,Grundschulen,7422,Mieten und Pachten,4842
51130000,Essen,1,211,Grundschulen,7431,Geschäftsauszahlungen,149374
51130000,Essen,1,211,Grundschulen,7441,"Steuern, Versicherungen, Schadensfälle",822020
51130000,Essen,1,211,Grundschulen,7815,"Zuweisungen und Zuschüsse für Investitionen an verbundene Unternehmen, Beteiligungen und Sondervermögen",500000
51130000,Essen,1,211,Grundschulen,7831,Auszahlungen für den Erwerb von Vermögensgegenständen oberhalb der Wertgrenze von 410 Euro,147357
51130000,Essen,1,211,Grundschulen,7832,Auszahlungen für den Erwerb von Vermögensgegenständen unterhalb der Wertgrenze von 410 Euro,238242
51130000,Essen,1,212,Hauptschulen,6141,Zuweisungen und Zuschüsse für laufende Zwecke vom Land,151300
51130000,Essen,1,212,Hauptschulen,6411,Mieten und Pachten,1750
51130000,Essen,1,212,Hauptschulen,6421,Einzahlungen aus Verkauf,15906
51130000,Essen,1,212,Hauptschulen,6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",33
51130000,Essen,1,212,Hauptschulen,6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,51515
51130000,Essen,1,212,Hauptschulen,6811,Investitionszuwendungen vom Land,17655
51130000,Essen,1,212,Hauptschulen,7011,Dienstbezüge Beamte,60005
51130000,Essen,1,212,Hauptschulen,7012,Dienstbezüge Tariflich Beschäftigte,791221
51130000,Essen,1,212,Hauptschulen,7019,Dienstbezüge Sonstige Beschäftigte,4759
51130000,Essen,1,212,Hauptschulen,7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,57685
51130000,Essen,1,212,Hauptschulen,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,24
51130000,Essen,1,212,Hauptschulen,7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,176694
51130000,Essen,1,212,Hauptschulen,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",4039
51130000,Essen,1,212,Hauptschulen,7111,Versorgungsbezüge Beamte,26858
51130000,Essen,1,212,Hauptschulen,7112,Versorgungsbezüge Tariflich Beschäftigte,24
51130000,Essen,1,212,Hauptschulen,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",5429
51130000,Essen,1,212,Hauptschulen,7211,Unterhaltung der Grundstücke und baulichen Anlagen,1982
51130000,Essen,1,212,Hauptschulen,7241,Bewirtschaftung der Grundstücke und baulichen Anlagen,566
51130000,Essen,1,212,Hauptschulen,7255,Unterhaltung des sonstigen beweglichen Vermögens,4990
51130000,Essen,1,212,Hauptschulen,7271,Lernmittel nach dem Lernmittelfreiheitsgesetz,117164
51130000,Essen,1,212,Hauptschulen,7291,Auszahlungen für sonstige Dienstleistungen,406654
51130000,Essen,1,212,Hauptschulen,7411,Sonstige Personal- und Versorgungsauszahlungen,44731
51130000,Essen,1,212,Hauptschulen,7412,Besondere zahlungswirksame Aufwendungen für Beschäftigte,50
51130000,Essen,1,212,Hauptschulen,7431,Geschäftsauszahlungen,2587
51130000,Essen,1,212,Hauptschulen,7441,"Steuern, Versicherungen, Schadensfälle",161487
51130000,Essen,1,212,Hauptschulen,7831,Auszahlungen für den Erwerb von Vermögensgegenständen oberhalb der Wertgrenze von 410 Euro,40394
51130000,Essen,1,212,Hauptschulen,7832,Auszahlungen für den Erwerb von Vermögensgegenständen unterhalb der Wertgrenze von 410 Euro,46456
51130000,Essen,1,215,Realschulen,6141,Zuweisungen und Zuschüsse für laufende Zwecke vom Land,309062
51130000,Essen,1,215,Realschulen,6411,Mieten und Pachten,591
51130000,Essen,1,215,Realschulen,6461,Sonstige privatrechtliche Leistungsentgelte,151
51130000,Essen,1,215,Realschulen,6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",33
51130000,Essen,1,215,Realschulen,6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,3041
51130000,Essen,1,215,Realschulen,7011,Dienstbezüge Beamte,61256
51130000,Essen,1,215,Realschulen,7012,Dienstbezüge Tariflich Beschäftigte,852847
51130000,Essen,1,215,Realschulen,7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,60272
51130000,Essen,1,215,Realschulen,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,37
51130000,Essen,1,215,Realschulen,7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,186131
51130000,Essen,1,215,Realschulen,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",4144
51130000,Essen,1,215,Realschulen,7111,Versorgungsbezüge Beamte,27469
51130000,Essen,1,215,Realschulen,7112,Versorgungsbezüge Tariflich Beschäftigte,25
51130000,Essen,1,215,Realschulen,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",5553
51130000,Essen,1,215,Realschulen,7211,Unterhaltung der Grundstücke und baulichen Anlagen,1709
51130000,Essen,1,215,Realschulen,7241,Bewirtschaftung der Grundstücke und baulichen Anlagen,89
51130000,Essen,1,215,Realschulen,7255,Unterhaltung des sonstigen beweglichen Vermögens,9776
51130000,Essen,1,215,Realschulen,7271,Lernmittel nach dem Lernmittelfreiheitsgesetz,280759
51130000,Essen,1,215,Realschulen,7281,Auszahlungen für sonstige Sachleistungen,1623
51130000,Essen,1,215,Realschulen,7291,Auszahlungen für sonstige Dienstleistungen,538019
51130000,Essen,1,215,Realschulen,7411,Sonstige Personal- und Versorgungsauszahlungen,37592
51130000,Essen,1,215,Realschulen,7431,Geschäftsauszahlungen,2719
51130000,Essen,1,215,Realschulen,7441,"Steuern, Versicherungen, Schadensfälle",319689
51130000,Essen,1,215,Realschulen,7831,Auszahlungen für den Erwerb von Vermögensgegenständen oberhalb der Wertgrenze von 410 Euro,98466
51130000,Essen,1,215,Realschulen,7832,Auszahlungen für den Erwerb von Vermögensgegenständen unterhalb der Wertgrenze von 410 Euro,103776
51130000,Essen,1,217,Gymnasien,6141,Zuweisungen und Zuschüsse für laufende Zwecke vom Land,413158
51130000,Essen,1,217,Gymnasien,6411,Mieten und Pachten,11843
51130000,Essen,1,217,Gymnasien,6421,Einzahlungen aus Verkauf,17108
51130000,Essen,1,217,Gymnasien,6461,Sonstige privatrechtliche Leistungsentgelte,22777
51130000,Essen,1,217,Gymnasien,6480,"Einzahlungen aus Kostenerstattungen, Kostenumlagen vom Bund",1457
51130000,Essen,1,217,Gymnasien,6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",76
51130000,Essen,1,217,Gymnasien,6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,137
51130000,Essen,1,217,Gymnasien,7011,Dienstbezüge Beamte,125514
51130000,Essen,1,217,Gymnasien,7012,Dienstbezüge Tariflich Beschäftigte,1741755
51130000,Essen,1,217,Gymnasien,7019,Dienstbezüge Sonstige Beschäftigte,4466
51130000,Essen,1,217,Gymnasien,7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,124163
51130000,Essen,1,217,Gymnasien,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,49
51130000,Essen,1,217,Gymnasien,7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,376119
51130000,Essen,1,217,Gymnasien,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",8318
51130000,Essen,1,217,Gymnasien,7111,Versorgungsbezüge Beamte,54217
51130000,Essen,1,217,Gymnasien,7112,Versorgungsbezüge Tariflich Beschäftigte,49
51130000,Essen,1,217,Gymnasien,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",10959
51130000,Essen,1,217,Gymnasien,7211,Unterhaltung der Grundstücke und baulichen Anlagen,3667
51130000,Essen,1,217,Gymnasien,7241,Bewirtschaftung der Grundstücke und baulichen Anlagen,12211
51130000,Essen,1,217,Gymnasien,7255,Unterhaltung des sonstigen beweglichen Vermögens,33401
51130000,Essen,1,217,Gymnasien,7271,Lernmittel nach dem Lernmittelfreiheitsgesetz,628089
51130000,Essen,1,217,Gymnasien,7281,Auszahlungen für sonstige Sachleistungen,1099
51130000,Essen,1,217,Gymnasien,7291,Auszahlungen für sonstige Dienstleistungen,899913
51130000,Essen,1,217,Gymnasien,7411,Sonstige Personal- und Versorgungsauszahlungen,61305
51130000,Essen,1,217,Gymnasien,7421,Auszahlungen für ehrenamtliche und sonstige Tätigkeit,2256
51130000,Essen,1,217,Gymnasien,7431,Geschäftsauszahlungen,6221
51130000,Essen,1,217,Gymnasien,7441,"Steuern, Versicherungen, Schadensfälle",638382
51130000,Essen,1,217,Gymnasien,7831,Auszahlungen für den Erwerb von Vermögensgegenständen oberhalb der Wertgrenze von 410 Euro,201774
51130000,Essen,1,217,Gymnasien,7832,Auszahlungen für den Erwerb von Vermögensgegenständen unterhalb der Wertgrenze von 410 Euro,256539
51130000,Essen,1,218,Gesamtschulen,6411,Mieten und Pachten,8995
51130000,Essen,1,218,Gesamtschulen,6421,Einzahlungen aus Verkauf,72117
51130000,Essen,1,218,Gesamtschulen,6461,Sonstige privatrechtliche Leistungsentgelte,294
51130000,Essen,1,218,Gesamtschulen,6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",35
51130000,Essen,1,218,Gesamtschulen,6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,170472
51130000,Essen,1,218,Gesamtschulen,7011,Dienstbezüge Beamte,64336
51130000,Essen,1,218,Gesamtschulen,7012,Dienstbezüge Tariflich Beschäftigte,1386517
51130000,Essen,1,218,Gesamtschulen,7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,96851
51130000,Essen,1,218,Gesamtschulen,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,26
51130000,Essen,1,218,Gesamtschulen,7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,298413
51130000,Essen,1,218,Gesamtschulen,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",4518
51130000,Essen,1,218,Gesamtschulen,7111,Versorgungsbezüge Beamte,28777
51130000,Essen,1,218,Gesamtschulen,7112,Versorgungsbezüge Tariflich Beschäftigte,26
51130000,Essen,1,218,Gesamtschulen,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",5817
51130000,Essen,1,218,Gesamtschulen,7211,Unterhaltung der Grundstücke und baulichen Anlagen,3239
51130000,Essen,1,218,Gesamtschulen,7241,Bewirtschaftung der Grundstücke und baulichen Anlagen,1724
51130000,Essen,1,218,Gesamtschulen,7255,Unterhaltung des sonstigen beweglichen Vermögens,13164
51130000,Essen,1,218,Gesamtschulen,7271,Lernmittel nach dem Lernmittelfreiheitsgesetz,393040
51130000,Essen,1,218,Gesamtschulen,7291,Auszahlungen für sonstige Dienstleistungen,394184
51130000,Essen,1,218,Gesamtschulen,7411,Sonstige Personal- und Versorgungsauszahlungen,47808
51130000,Essen,1,218,Gesamtschulen,7412,Besondere zahlungswirksame Aufwendungen für Beschäftigte,544
51130000,Essen,1,218,Gesamtschulen,7422,Mieten und Pachten,1226
51130000,Essen,1,218,Gesamtschulen,7431,Geschäftsauszahlungen,7922
51130000,Essen,1,218,Gesamtschulen,7441,"Steuern, Versicherungen, Schadensfälle",372544
51130000,Essen,1,218,Gesamtschulen,7831,Auszahlungen für den Erwerb von Vermögensgegenständen oberhalb der Wertgrenze von 410 Euro,100381
51130000,Essen,1,218,Gesamtschulen,7832,Auszahlungen für den Erwerb von Vermögensgegenständen unterhalb der Wertgrenze von 410 Euro,171719
51130000,Essen,1,221,Förderschulen,6141,Zuweisungen und Zuschüsse für laufende Zwecke vom Land,201250
51130000,Essen,1,221,Förderschulen,6411,Mieten und Pachten,1735
51130000,Essen,1,221,Förderschulen,6421,Einzahlungen aus Verkauf,84469
51130000,Essen,1,221,Förderschulen,6480,"Einzahlungen aus Kostenerstattungen, Kostenumlagen vom Bund",60903
51130000,Essen,1,221,Förderschulen,6485,"Einzahlungen aus Kostenerstattungen, Kostenumlagen von verbundenen Unternehmen, Beteiligungen und Sondervermögen",33
51130000,Essen,1,221,Förderschulen,6591,Sonstige Einzahlungen aus laufender Verwaltungstätigkeit,47
51130000,Essen,1,221,Förderschulen,7011,Dienstbezüge Beamte,60005
51130000,Essen,1,221,Förderschulen,7012,Dienstbezüge Tariflich Beschäftigte,965912
51130000,Essen,1,221,Förderschulen,7019,Dienstbezüge Sonstige Beschäftigte,108733
51130000,Essen,1,221,Förderschulen,7022,Beiträge zu Versorgungskassen Tariflich Beschäftigte,69278
51130000,Essen,1,221,Förderschulen,7031,Beiträge zur gesetzlichen Sozialversicherung Beamte,24
51130000,Essen,1,221,Förderschulen,7032,Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte,209160
51130000,Essen,1,221,Förderschulen,7041,"Beihilfen, Unterstützungsleistungen für Beschäftigte",4104
51130000,Essen,1,221,Förderschulen,7111,Versorgungsbezüge Beamte,26858
51130000,Essen,1,221,Förderschulen,7112,Versorgungsbezüge Tariflich Beschäftigte,24
51130000,Essen,1,221,Förderschulen,7141,"Beihilfen, Unterstützungsleistungen für Versorgungsempfänger",5429
51130000,Essen,1,221,Förderschulen,7211,Unterhaltung der Grundstücke und baulichen Anlagen,2279
51130000,Essen,1,221,Förderschulen,7241,Bewirtschaftung der Grundstücke und baulichen Anlagen,510
51130000,Essen,1,221,Förderschulen,7255,Unterhaltung des sonstigen beweglichen Vermögens,61059
51130000,Essen,1,221,Förderschulen,7271,Lernmittel nach dem Lernmittelfreiheitsgesetz,123566
51130000,Essen,1,221,Förderschulen,7281,Auszahlungen für sonstige Sachleistungen,1038
51130000,Essen,1,221,Förderschulen,7291,Auszahlungen für sonstige Dienstleistungen,591129
51130000,Essen,1,221,Förderschulen,7391,Sonstige Transferauszahlungen,12672
51130000,Essen,1,221,Förderschulen,7411,Sonstige Personal- und Versorgungsauszahlungen,55902
51130000,Essen,1,221,Förderschulen,7412,Besondere zahlungswirksame Aufwendungen für Beschäftigte,919
51130000,Essen,1,221,Förderschulen,7421,Auszahlungen für ehrenamtliche und sonstige Tätigkeit,58260
